,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,Class
0,0.0006899153181308163,0.00020129164763971633,0.0001149658209033623,0.0012358533381425928,0.00017248828584149895,5.75270497153481e-05,0.0004599802311997318,0.00037375586086137164,0.00017248828584149895,0.0008910247078282073,0.0018390402319471814,0.0011496754053935219,0.0003449559440908516,0.0,0.0001149658209033623,8.624672121560533e-05,5.75270497153481e-05,0.0003162414244498878,0.0009485162048080816,0.00020129164763971633,5.75270497153481e-05,0.0001149658209033623,0.0012358533381425928,0.000747414843408485,0.00020129164763971633,0.00020129164763971633,0.0002875263329052326,0.0006899153181308163,0
1,0.004736418278459056,0.006683833089531099,0.005395361351115228,0.005252116382285584,0.007513482094246496,0.0055385919373393865,0.003991077906317305,0.003819047493222806,0.004105810522234288,0.0037616708376847544,0.005796319357120021,0.0029010883318701676,0.002728926973927738,0.0034748388459821416,0.0031592916178987364,0.0040770853571116174,0.002298347324279116,0.002212233065238108,0.004019719047422323,0.004421149175031345,0.004134449366324467,0.003188035201749679,0.005252116382285584,0.004363796666141387,0.0026140840315215714,0.0036182620242277874,0.0037616708376847544,0.003274090902911172,0
2,0.015926059246817104,0.015783879497682153,0.021629043581703776,0.020552649545826317,0.02431635154538038,0.02369450423606331,0.022421696361700924,0.022336806221828258,0.018141914636076235,0.01848256097362785,0.020099255662161763,0.016210290260861942,0.009657061714525439,0.009685588977111616,0.013621168797570622,0.012766551546173486,0.00797105342843244,0.007542138085788493,0.011512183105633777,0.014418319111920503,0.0102852114881462,0.008857210091593376,0.01082748743597045,0.019985820361927607,0.014019800662707744,0.00862858581126582,0.011711770032216415,0.023044120370077102,0
3,0.00656930761618765,0.005739022074230638,0.02083601931135068,0.02097768238445854,0.008171226564405646,0.00304456894633547,0.0028436749015722214,0.01615349970302409,0.017687646094907368,0.002786344997700432,0.0020399890548463005,0.006626571505147298,0.0014368864760870336,0.0020399890548463005,0.01586917207885527,0.0018102696179965285,0.0015230472070033895,0.002556744951735056,0.0031019743328746002,0.0017528125490406442,0.0003162414244498878,0.00014377033152499524,0.01825550100150008,0.01822706283599137,0.014019800662707744,0.001666665585149232,0.001293331064326032,0.0008910247078282073,0
4,0.007799502844220055,0.009599920047153888,0.007084428510404871,0.005882218143214036,0.004994290614383131,0.003417534182578364,0.002527988712266334,0.0033314870966786123,0.005223499934272866,0.004621736262506736,0.007542138085788493,0.002212233065238108,0.0009198137114801621,0.0029297512768817193,0.0021548779319842557,0.0031019743328746002,0.0047936701295357795,0.006941353334287186,0.007599277262220181,0.004936961109597447,0.004134449366324467,0.00416308763699066,0.005022911658107235,0.00734187620857014,0.006454858529765505,0.0061399690594364014,0.0039050652849177154,0.0037616708376847544,0
5,0.0008336168570760317,0.0,0.0,0.0,0.0005749093824755656,0.002097434642069459,0.003015908296595547,0.0045931071784861095,0.00304456894633547,0.0015230472070033895,0.004249084745644401,0.02462716940538457,0.008714313557024416,0.004650450486150185,0.0013220261101875301,0.0009485162048080816,0.0011208909980664308,0.0008623210685123109,0.0010347061814290162,0.0013220261101875301,0.00416308763699066,0.002097434642069459,0.00902863272193223,0.0020399890548463005,0.0014943561709297357,0.005710415393902422,0.0021261136419907724,0.0015805134590092772,0
6,0.012738001365012023,0.014930581895801395,0.02041102761349925,0.0195605671366564,0.021034360485877663,0.023242059128614656,0.01692074175970544,0.017290060510400752,0.018368993190463395,0.02041102761349925,0.022195282799634782,0.014987422221428726,0.01504434532092118,0.017375260925023936,0.016892361246857297,0.020070855320548225,0.02541809284492478,0.023242059128614656,0.01896490822311357,0.01978741338824692,0.018879805303959996,0.021997108625574052,0.022648072664068323,0.020666038327208137,0.020269306396866724,0.023835873310260672,0.018283853696941566,0.022365075304769725,0
7,0.0024418882276706537,0.0017815843131214093,0.004707705782616209,0.0054812842961811615,0.004249084745644401,0.005882218143214036,0.016210290260861942,0.008685681237854284,0.0035609630994651678,0.0029010883318701676,0.00648345026343766,0.03195331960294954,0.008485666213420272,0.004019719047422323,0.00416308763699066,0.007627931522465276,0.00902863272193223,0.014475265378571212,0.014133638162426434,0.011626224057848269,0.011483607448402808,0.01327933324440567,0.027280439263385886,0.04111101697680552,0.01672189605399723,0.010228095219765311,0.007542138085788493,0.0103708388741653,0
8,0.013478754541464301,0.012082466020447592,0.008028260851102665,0.010199578908687529,0.00988551989029054,0.00831417786713961,0.005309433230375608,0.002958499463575225,0.004277806456374601,0.008714313557024416,0.011055756288201928,0.004134449366324467,0.002958499463575225,0.0031306332618982295,0.008828580660924085,0.0045931071784861095,0.0014656645624845917,0.0015805134590092772,0.002470646192318378,0.00648345026343766,0.0018677243901025211,0.0017815843131214093,0.012852028170689507,0.012082466020447592,0.004908338342885864,0.0026428385457079677,0.001178373316025517,0.0015518235694265972,0
9,0.004363796666141387,0.003274090902911172,0.00433507668276277,0.0007186223934235685,0.0008623210685123109,0.0008336168570760317,0.0020399890548463005,0.0026715066518375116,0.0013507205837460378,0.002212233065238108,0.005853614336770956,0.00834273220182779,0.002958499463575225,0.0021261136419907724,0.0024418882276706537,0.0010921919412635957,0.0011496754053935219,0.0011496754053935219,0.0005461994436118745,0.0006037047046622771,0.0007186223934235685,0.0012645495302892587,0.005509981235429831,0.004421149175031345,0.0007761207728503522,0.0008336168570760317,0.001178373316025517,0.0018390402319471814,0
10,0.0005461994436118745,0.0001149658209033623,0.0,0.0,0.0015805134590092772,5.75270497153481e-05,0.0,0.0,2.8720816803034222e-05,0.0,0.0,0.00014377033152499524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8720816803034222e-05,2.8720816803034222e-05,8.624672121560533e-05,5.75270497153481e-05,0.0,0.0,5.75270497153481e-05,0.0,0
11,0.012652517800407626,0.006941353334287186,0.0018390402319471814,0.0006899153181308163,0.0010921919412635957,0.0012358533381425928,0.0025854147780311866,0.005739022074230638,0.011854363529727914,0.0037616708376847544,0.00433507668276277,0.005509981235429831,0.003417534182578364,0.005338047955021734,0.00679826376001013,0.005280817931835205,0.0076564996719189855,0.014788300769239895,0.007456339465660842,0.006826848593659796,0.011455116514393626,0.0045071307629917816,0.005166179634393438,0.01567009124806863,0.007570707961405652,0.011426625004011317,0.013450304027275286,0.006512041422744476,0
12,0.0003162414244498878,0.0011496754053935219,0.0019825411704065153,0.0004599802311997318,0.0005174889327532715,0.0017815843131214093,0.0029010883318701676,0.0002587246935693652,0.00014377033152499524,0.00014377033152499524,0.0002875263329052326,0.006168567117246366,0.0011496754053935219,0.00023000845653928855,2.8720816803034222e-05,0.0002587246935693652,2.8720816803034222e-05,5.75270497153481e-05,0.0017241260974915275,5.75270497153481e-05,0.0,0.0005461994436118745,0.00023000845653928855,0.008028260851102665,0.0034461868008547752,0.0010347061814290162,0.002499317738678078,0.0009772181259813922,0
13,0.003417534182578364,0.0017241260974915275,0.001293331064326032,0.0003162414244498878,0.0001149658209033623,0.0011208909980664308,0.003819047493222806,0.003417534182578364,0.0023557825780438557,0.0018964079757378758,0.003819047493222806,0.0007186223934235685,2.8720816803034222e-05,5.75270497153481e-05,0.0002587246935693652,5.75270497153481e-05,0.0001149658209033623,5.75270497153481e-05,0.00017248828584149895,0.00040246923494841584,0.0009198137114801621,0.0006899153181308163,0.0013507205837460378,0.0004886918877264587,0.0,8.624672121560533e-05,5.75270497153481e-05,0.0,0
14,0.020240909548819557,0.016778748430255234,0.015584786498765001,0.019248603431550524,0.01839742844793665,0.018596034592720287,0.016665041356712422,0.015641685260442746,0.015300428043954477,0.015328840974698065,0.01692074175970544,0.015783879497682153,0.012681069719132231,0.01327933324440567,0.011711770032216415,0.011055756288201928,0.011055756288201928,0.010456461066432093,0.010456461066432093,0.013165426344797528,0.009085712022298175,0.011398047610753123,0.015982859067124492,0.010741887757031594,0.009571391055945247,0.00974272718195853,0.00911433625397275,0.007313301729784021,0
